,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
542,542,5036,1984,S3,Lajang,42710000.0,1,0,28-11-2012,38,252000,3000,42000,4000,3000,102000,2,4,5,3,6,0,0,0,0,0,0,3,11,0
543,543,5547,1982,S3,Menikah,84169000.0,0,0,07-08-2013,9,1478000,19000,403000,0,19000,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1
544,544,7822,1976,S1,Bertunangan,54058000.0,0,1,04-06-2013,56,198000,18000,252000,32000,108000,54000,2,4,6,8,3,0,0,0,0,0,0,3,11,0
545,545,8541,1990,D3,Menikah,24683000.0,1,0,08-03-2014,98,8000,4000,10000,6000,7000,6000,2,2,0,4,5,0,0,0,0,0,0,3,11,0
546,546,10955,1964,S1,Janda,85620000.0,0,0,07-01-2014,68,416000,46000,925000,60000,107000,46000,1,3,6,4,1,0,0,0,0,0,0,3,11,1
547,547,4368,1980,S1,Menikah,47850000.0,1,0,03-12-2013,72,42000,7000,43000,20000,12000,10000,1,3,0,4,6,0,0,0,0,0,0,3,11,0
548,548,9671,1968,S1,Menikah,19514000.0,1,1,26-01-2014,47,14000,3000,21000,2000,1000,28000,4,3,1,2,8,1,0,0,0,0,0,3,11,1
549,549,2256,1973,S2,Menikah,27159000.0,1,1,29-03-2014,33,17000,0,3000,0,0,1000,2,1,0,3,6,0,0,0,0,0,0,3,11,0
550,550,4279,1963,D3,Lajang,39548000.0,1,1,31-03-2014,87,15000,4000,10000,3000,4000,18000,2,1,1,3,3,0,0,0,0,0,0,3,11,0
551,551,5371,1989,S1,Lajang,21474000.0,1,0,08-04-2014,0,6000,16000,24000,11000,0,34000,2,3,1,2,7,1,0,0,0,0,0,3,11,1
552,552,9240,1971,S3,Lajang,60504000.0,0,1,07-02-2014,73,458000,0,24000,6000,4000,34000,2,6,2,8,6,0,0,0,0,0,0,3,11,0
553,553,9460,1963,S1,Menikah,22419000.0,0,0,18-04-2013,74,30000,3000,47000,19000,21000,42000,1,3,2,2,8,0,0,0,0,0,0,3,11,0
554,554,9504,1949,S2,Menikah,81698000.0,0,0,06-11-2013,4,179000,28000,520000,111000,123000,47000,1,3,8,13,1,0,0,0,0,0,0,3,11,1
555,555,8692,1952,S1,Bertunangan,43462000.0,1,1,12-09-2012,50,90000,17000,97000,15000,6000,15000,6,4,1,5,8,0,0,0,0,0,0,3,11,0
556,556,448,1978,S3,Lajang,54880000.0,1,0,01-03-2013,57,308000,85000,137000,102000,45000,118000,2,6,2,11,5,0,0,0,0,0,0,3,11,0
557,557,8314,1982,S1,Menikah,79908000.0,0,0,05-04-2013,30,557000,129000,761000,29000,185000,111000,1,5,6,7,2,0,0,1,0,0,0,3,11,0
558,558,8420,1970,D3,Menikah,15315000.0,0,0,03-08-2013,27,7000,4000,13000,15000,8000,17000,2,2,0,4,5,0,0,0,0,0,0,3,11,0
559,559,3174,1959,S1,Bertunangan,87771000.0,0,1,22-05-2013,61,1492000,38000,287000,50000,57000,33000,1,5,10,4,6,0,1,1,1,1,0,3,11,1
560,560,7685,1978,S1,Menikah,33039000.0,1,0,09-09-2013,4,30000,8000,12000,8000,8000,12000,1,2,0,4,5,0,0,0,0,0,0,3,11,0
561,561,3179,1980,S1,Lajang,81741000.0,0,0,16-06-2013,75,249000,153000,940000,58000,134000,38000,0,6,6,7,2,0,0,0,0,0,0,3,11,0
562,562,9780,1971,S2,Bertunangan,71499000.0,0,1,25-06-2013,12,465000,25000,132000,136000,0,37000,2,8,3,13,4,0,0,0,0,0,0,3,11,0
563,563,10681,1970,D3,Menikah,62466000.0,0,1,15-01-2014,13,129000,129000,259000,168000,121000,83000,5,6,3,12,4,0,0,0,0,0,0,3,11,0
564,564,10232,1963,S3,Cerai,48799000.0,0,1,05-11-2013,9,174000,18000,81000,28000,6000,24000,3,3,2,7,3,0,0,0,0,0,0,3,11,0
565,565,4184,1950,S3,Bertunangan,52157000.0,0,1,07-06-2014,48,189000,2000,29000,3000,2000,40000,2,3,2,5,4,0,0,0,0,0,0,3,11,0
566,566,9120,1962,S1,Lajang,66565000.0,0,1,05-12-2012,80,747000,10000,161000,65000,40000,42000,4,4,2,9,8,0,0,0,0,0,0,3,11,0
567,567,891,1951,S2,Bertunangan,29298000.0,1,1,07-09-2013,60,6000,0,2000,2000,0,1000,1,1,0,2,5,0,0,0,0,0,0,3,11,0
568,568,10381,1979,S1,Lajang,47691000.0,0,1,05-07-2013,43,14000,0,3000,0,0,4000,1,1,0,2,6,0,0,0,0,0,0,3,11,0
569,569,3525,1970,S1,Bertunangan,38200000.0,1,1,07-12-2012,19,12000,0,4000,0,0,1000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
570,570,6818,1974,S1,Menikah,44989000.0,0,1,12-09-2012,26,98000,0,106000,49000,10000,106000,5,5,1,5,6,0,0,0,0,0,0,3,11,0
571,571,3526,1968,S3,Menikah,38443000.0,1,1,27-01-2014,58,32000,0,5000,0,0,1000,2,1,0,3,7,0,0,0,0,0,0,3,11,0
572,572,8181,1978,D3,Lajang,38593000.0,1,0,13-09-2013,42,51000,12000,49000,17000,24000,24000,3,4,1,3,8,0,0,0,0,0,0,3,11,0
573,573,1029,1970,S3,Bertunangan,64413000.0,0,1,01-08-2013,27,200000,5000,44000,0,10000,20000,1,5,1,5,5,0,0,0,0,0,0,3,11,0
574,574,7369,1981,S2,Menikah,36959000.0,1,0,02-10-2013,56,25000,6000,25000,6000,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
575,575,2574,1977,S3,Menikah,61996000.0,0,1,31-01-2013,27,1050000,12000,144000,0,0,24000,3,6,4,8,5,0,1,0,1,1,0,3,11,1
576,576,8159,1968,S1,Menikah,51287000.0,1,1,01-04-2014,10,117000,0,22000,13000,0,30000,3,4,1,3,7,0,0,0,0,0,0,3,11,0
577,577,1160,1970,S1,Menikah,13260000.0,1,1,23-08-2013,48,9000,4000,17000,10000,2000,7000,4,3,0,3,8,0,0,0,0,0,0,3,11,0
578,578,10242,1966,S3,Bertunangan,47472000.0,1,1,16-09-2013,39,56000,0,11000,0,0,8000,2,2,0,4,5,0,0,0,0,0,0,3,11,0
579,579,5253,1956,S2,Bertunangan,54603000.0,1,1,09-07-2013,85,145000,13000,46000,17000,2000,4000,6,4,2,4,7,0,0,0,0,0,0,3,11,0
580,580,5966,1974,S3,Menikah,45207000.0,1,1,10-11-2012,64,203000,0,10000,0,0,2000,5,3,1,6,6,0,1,0,0,0,0,3,11,0
581,581,5314,1951,S1,Bertunangan,40689000.0,0,1,18-03-2013,69,270000,3000,27000,39000,6000,99000,7,7,1,5,8,0,0,0,0,0,0,3,11,0
582,582,5081,1967,D3,Bertunangan,47821000.0,1,1,20-10-2013,54,9000,0,16000,6000,6000,10000,1,1,0,3,8,0,0,0,0,0,0,3,11,0
583,583,5123,1951,S2,Menikah,27450000.0,0,0,15-04-2013,57,37000,12000,23000,8000,11000,52000,1,2,1,3,7,0,0,0,0,0,0,3,11,0
584,584,5756,1983,S1,Bertunangan,39453000.0,1,0,03-04-2014,64,46000,0,7000,0,0,2000,2,2,0,3,6,0,0,0,0,0,0,3,11,0
585,585,8036,1971,D3,Bertunangan,26850000.0,1,1,18-04-2014,10,31000,1000,13000,7000,2000,9000,4,2,1,4,4,0,0,0,0,0,0,3,11,0
586,586,9058,1955,S1,Janda,79800000.0,0,0,23-09-2012,65,1060000,21000,530000,32000,0,224000,1,5,11,5,3,1,0,1,1,0,0,3,11,1
587,587,5057,1961,S2,Menikah,61794000.0,0,1,14-09-2013,74,264000,47000,188000,54000,47000,11000,2,4,4,10,2,0,0,0,0,0,0,3,11,0
588,588,254,1955,S1,Bertunangan,53863000.0,0,1,17-05-2014,4,399000,4000,30000,6000,4000,30000,3,7,1,7,7,0,1,0,0,0,0,3,11,0
589,589,4179,1959,S1,Bertunangan,24221000.0,0,0,20-08-2013,94,8000,9000,9000,2000,5000,22000,1,1,1,3,4,0,0,0,0,0,0,3,11,0
590,590,3710,1984,S3,Lajang,39684000.0,1,0,12-10-2012,41,19000,0,35000,6000,4000,17000,2,2,1,2,7,0,0,0,0,0,1,3,11,1
591,591,7627,1975,S2,Menikah,92163000.0,0,0,12-12-2012,25,817000,183000,797000,106000,163000,20000,0,5,11,5,2,0,0,1,1,0,0,3,11,1
592,592,4501,1965,S2,Lajang,69882000.0,0,0,10-11-2013,94,292000,127000,635000,132000,127000,165000,1,3,7,9,1,0,0,0,0,0,0,3,11,0
593,593,6424,1977,S1,Bertunangan,33178000.0,1,0,30-01-2014,9,12000,6000,2000,11000,2000,16000,1,1,0,3,4,0,0,0,0,0,0,3,11,0
594,594,3075,1972,S3,Menikah,59973000.0,0,0,11-09-2013,47,130000,30000,168000,20000,34000,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0
595,595,4992,1975,S2,Bertunangan,17459000.0,1,0,19-09-2013,12,6000,4000,16000,3000,10000,30000,3,3,1,2,7,0,0,0,0,0,0,3,11,1
596,596,5252,1969,S1,Cerai,23910000.0,1,0,26-10-2012,80,16000,12000,18000,7000,1000,13000,1,2,0,3,7,0,0,0,0,0,0,3,11,0
597,597,7444,1969,S2,Menikah,42169000.0,1,1,19-10-2013,20,19000,0,9000,0,0,2000,2,1,0,3,8,0,0,0,0,0,0,3,11,0
598,598,6919,1978,D3,Menikah,26224000.0,1,0,04-06-2013,39,4000,7000,15000,13000,9000,15000,3,2,1,3,6,0,0,0,0,0,0,3,11,0
599,599,3537,1981,S1,Bertunangan,31089000.0,1,0,17-08-2012,57,31000,3000,31000,2000,8000,4000,3,3,0,4,8,0,0,0,0,0,0,3,11,0
600,600,10277,1961,S1,Lajang,30081000.0,0,1,21-02-2013,27,36000,0,2000,0,0,4000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
601,601,2453,1960,S1,Bertunangan,62807000.0,0,1,31-08-2012,83,526000,28000,135000,10000,21000,99000,3,5,3,12,5,0,0,0,0,0,0,3,11,0
602,602,7972,1955,S1,Lajang,72906000.0,0,0,17-09-2013,79,400000,32000,519000,71000,75000,54000,1,3,4,9,1,0,0,0,0,0,0,3,11,0
603,603,895,1948,S3,Menikah,61467000.0,0,2,09-12-2012,69,410000,16000,114000,0,5000,49000,3,5,2,10,5,0,0,0,0,0,0,3,11,0
604,604,1177,1966,S2,Bertunangan,49618000.0,1,1,26-01-2013,77,80000,3000,26000,4000,2000,14000,4,3,1,3,7,0,0,0,0,0,0,3,11,0
605,605,7141,1986,S2,Lajang,21888000.0,1,0,29-12-2012,15,88000,10000,46000,2000,3000,64000,4,5,1,2,10,0,0,0,0,0,0,3,11,1
606,606,7232,1973,S1,Janda,42429000.0,0,1,11-02-2014,99,55000,0,6000,2000,0,4000,2,1,1,3,5,0,0,0,0,0,0,3,11,0
607,607,8477,1956,S1,Cerai,26150000.0,2,1,11-03-2013,61,5000,1000,13000,3000,5000,1000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
608,608,2457,1975,SMA,Menikah,30801000.0,0,1,26-10-2012,23,8000,4000,5000,15000,2000,11000,2,1,0,3,7,0,0,0,0,0,0,3,11,0
609,609,988,1965,S1,Menikah,81168000.0,0,0,07-05-2014,84,410000,0,592000,147000,22000,22000,1,6,4,7,3,0,0,0,1,0,0,3,11,0
610,610,7930,1969,S2,Lajang,26877000.0,0,0,19-08-2013,74,101000,13000,76000,20000,18000,40000,2,3,1,6,6,0,0,0,0,0,0,3,11,0
611,611,4587,1944,S2,Janda,45006000.0,0,0,18-07-2013,90,162000,25000,53000,16000,0,10000,1,3,1,7,3,0,0,0,0,0,0,3,11,0
612,612,6682,1973,SMA,Menikah,18978000.0,1,0,11-12-2012,41,2000,8000,1000,4000,7000,15000,1,1,0,3,8,0,0,0,0,0,0,3,11,0
613,613,6222,1967,S1,Menikah,22574000.0,2,1,28-10-2013,28,25000,0,8000,2000,0,2000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
614,614,10299,1969,S3,Lajang,48240000.0,0,0,09-11-2012,73,389000,91000,248000,64000,49000,41000,3,6,3,13,5,0,0,0,0,0,0,3,11,1
615,615,3083,1974,S1,Menikah,45837000.0,1,1,26-07-2013,88,215000,13000,87000,17000,17000,24000,5,6,2,5,7,0,0,0,0,0,0,3,11,0
616,616,8953,1965,S2,Lajang,35791000.0,2,1,06-05-2013,94,27000,0,5000,0,0,3000,2,1,0,3,8,0,0,0,0,0,0,3,11,0
617,617,1503,1976,S3,Bertunangan,162397000.0,1,1,03-06-2013,31,85000,1000,16000,2000,1000,2000,0,0,0,1,1,0,0,0,0,0,0,3,11,0
618,618,8650,1978,S1,Janda,54162000.0,1,1,18-03-2013,31,5000,6000,10000,6000,5000,10000,1,1,0,3,4,0,0,0,0,0,0,3,11,0
619,619,10862,1960,S2,Menikah,30522000.0,0,1,17-08-2012,6,179000,8000,83000,19000,11000,26000,5,1,2,9,2,0,0,0,0,0,0,3,11,0
620,620,2782,1961,S3,Menikah,54456000.0,0,1,11-07-2013,23,352000,0,27000,10000,0,15000,3,6,1,7,6,0,0,0,0,0,0,3,11,0
621,621,6941,1971,S1,Lajang,31632000.0,0,0,14-07-2013,92,17000,8000,12000,11000,15000,32000,1,2,1,2,7,0,0,0,0,0,0,3,11,0
622,622,10972,1949,S1,Janda,72298000.0,0,0,10-03-2014,52,625000,35000,169000,58000,17000,35000,1,4,3,6,1,0,1,1,0,0,0,3,11,0
623,623,10708,1978,D3,Lajang,36975000.0,1,0,28-12-2013,50,10000,6000,11000,0,4000,2000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
624,624,6583,1955,D3,Menikah,72635000.0,0,0,03-06-2013,54,390000,22000,323000,104000,35000,107000,1,6,8,6,3,0,0,0,1,0,0,3,11,0
625,625,3641,1976,S1,Menikah,13624000.0,1,0,20-01-2013,93,10000,2000,15000,2000,1000,6000,2,2,0,3,6,0,0,0,0,0,0,3,11,0
626,626,10156,1975,S1,Lajang,84196000.0,0,1,03-06-2013,56,215000,63000,507000,231000,31000,190000,1,8,4,7,3,0,0,0,0,0,0,3,11,0
627,627,4299,1960,S1,Bertunangan,70971000.0,0,1,21-09-2012,28,1001000,17000,572000,93000,125000,17000,7,11,11,5,7,0,0,0,0,0,0,3,11,1
628,628,3469,1977,S3,Cerai,34487000.0,1,1,06-09-2012,94,19000,18000,33000,24000,1000,8000,3,3,0,3,9,0,0,0,0,0,0,3,11,0
629,629,5063,1977,S1,Lajang,28769000.0,1,0,18-12-2012,76,41000,5000,129000,10000,3000,3000,3,4,1,4,9,0,0,0,0,0,0,3,11,0
630,630,10727,1970,S3,Menikah,69084000.0,1,0,19-11-2013,43,1181000,107000,199000,39000,30000,30000,2,7,3,13,8,0,0,0,0,0,0,3,11,0
631,631,9624,1958,S3,Bertunangan,65488000.0,0,0,13-06-2014,46,603000,45000,207000,36000,18000,54000,1,3,4,6,1,0,0,0,0,0,0,3,11,0
632,632,5156,1970,D3,Menikah,62466000.0,0,1,15-01-2014,13,129000,129000,259000,168000,121000,83000,5,6,3,12,4,0,0,0,0,0,0,3,11,0
633,633,4376,1960,D3,Lajang,32218000.0,0,0,15-02-2014,27,10000,24000,15000,13000,1000,30000,1,2,1,3,7,1,0,0,0,0,0,3,11,1
634,634,8923,1973,S1,Lajang,83917000.0,0,0,18-04-2013,12,514000,22000,732000,42000,198000,79000,1,6,7,7,3,0,0,0,0,0,0,3,11,1
635,635,8461,1962,S1,Cerai,46102000.0,2,1,10-03-2014,3,14000,0,1000,0,0,1000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
636,636,6945,1952,S1,Lajang,84574000.0,0,0,04-06-2013,72,387000,20000,713000,38000,54000,163000,1,9,11,11,5,0,0,0,0,0,0,3,11,0
637,637,944,1962,S1,Menikah,56181000.0,0,1,08-01-2013,6,121000,103000,69000,8000,44000,48000,1,4,2,7,4,0,0,0,0,0,0,3,11,0
638,638,1907,1950,S2,Cerai,63120000.0,0,1,28-09-2012,53,965000,69000,279000,54000,41000,69000,5,8,4,9,7,0,0,0,0,0,0,3,11,1
639,639,701,1971,S1,Menikah,73691000.0,0,1,06-11-2013,58,707000,21000,250000,85000,43000,73000,2,6,2,8,2,1,0,0,0,0,0,3,11,0
640,640,3856,1960,S1,Bertunangan,63381000.0,0,1,05-10-2012,78,571000,50000,142000,33000,50000,159000,4,4,5,13,2,0,0,0,0,0,0,3,11,0
641,641,4149,1948,S3,Bertunangan,76140000.0,0,0,13-05-2014,57,586000,66000,653000,17000,0,26000,1,5,9,6,2,0,0,0,0,0,0,3,11,0
642,642,2131,1959,S3,Cerai,62859000.0,0,1,30-12-2012,37,1063000,89000,102000,16000,12000,25000,4,9,4,6,6,0,0,0,0,0,0,3,11,0
643,643,2942,1964,S1,Lajang,45906000.0,0,1,07-05-2013,20,305000,3000,27000,4000,3000,144000,2,5,4,4,5,1,0,0,0,0,0,3,11,0
644,644,1173,1947,S2,Bertunangan,77632000.0,0,0,10-03-2013,73,1200000,105000,758000,0,42000,147000,1,4,2,6,2,0,1,1,0,0,0,3,11,1
645,645,4381,1971,S3,Menikah,46463000.0,1,1,18-08-2013,56,163000,2000,40000,8000,11000,11000,7,3,1,6,6,0,0,0,0,0,0,3,11,0
646,646,4611,1970,S1,Bertunangan,105471000.0,0,0,21-01-2013,36,1009000,181000,104000,202000,21000,207000,0,9,8,13,3,0,0,1,1,0,0,3,11,1
647,647,3376,1970,S2,Cerai,55282000.0,1,0,13-12-2013,9,125000,6000,73000,8000,4000,19000,1,3,1,6,4,0,0,0,0,0,0,3,11,0
648,648,4679,1977,S2,Menikah,78710000.0,0,1,23-05-2014,42,721000,0,152000,119000,50000,50000,3,7,6,12,4,0,0,0,0,0,0,3,11,0
649,649,10928,1958,S1,Bertunangan,66886000.0,0,1,16-09-2013,28,315000,4000,62000,41000,31000,146000,2,7,1,7,5,0,0,0,0,0,0,3,11,0
650,650,4248,1960,S2,Lajang,98777000.0,0,0,17-02-2014,23,1000000,19000,711000,125000,115000,38000,0,4,6,9,1,0,1,0,0,0,0,3,11,0
651,651,6728,1985,S1,Bertunangan,29103000.0,1,0,27-08-2012,38,16000,0,17000,6000,3000,6000,2,1,0,3,9,0,0,0,0,0,0,3,11,0
652,652,6661,1974,S1,Menikah,67445000.0,0,1,12-08-2012,63,757000,80000,217000,29000,80000,11000,5,9,6,12,6,0,0,0,0,0,0,3,11,0
653,653,4725,1950,S3,Bertunangan,50616000.0,0,1,13-04-2014,71,30000,2000,25000,0,1000,9000,1,1,1,4,2,0,0,0,0,0,0,3,11,0
654,654,3277,1955,S1,Cerai,49431000.0,0,1,03-08-2012,9,219000,3000,100000,26000,0,17000,2,7,1,5,8,0,0,0,0,0,0,3,11,0
655,655,5555,1975,S1,Cerai,153924000.0,0,0,07-02-2014,81,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,3,11,0
656,656,2564,1953,S1,Bertunangan,61278000.0,0,1,04-01-2014,87,111000,3000,28000,2000,6000,15000,2,3,1,4,6,0,0,0,0,0,0,3,11,0
657,657,946,1958,D3,Bertunangan,26490000.0,0,0,22-09-2012,92,45000,47000,52000,21000,20000,25000,2,3,1,5,6,0,0,0,0,0,0,3,11,0
658,658,3867,1947,S3,Bertunangan,73059000.0,0,1,31-08-2013,36,410000,112000,420000,0,82000,71000,1,9,3,13,4,0,0,0,0,0,0,3,11,0
659,659,6940,1966,S3,Lajang,46734000.0,1,2,21-10-2013,86,100000,1000,39000,6000,1000,76000,4,3,2,3,6,1,0,0,0,0,0,3,11,0
660,660,55,1963,S1,Bertunangan,56253000.0,0,1,07-12-2012,83,509000,0,65000,7000,11000,5000,4,7,2,9,6,0,0,0,0,0,0,3,11,0
661,661,7093,1985,S1,Menikah,19986000.0,1,0,14-11-2013,74,3000,6000,5000,0,2000,6000,1,0,0,3,7,0,0,0,0,0,0,3,11,0
662,662,5084,1975,S1,Janda,58330000.0,0,1,25-12-2013,87,445000,53000,213000,104000,98000,151000,1,6,4,13,4,0,0,0,0,0,0,3,11,0
663,663,1777,1980,SMA,Menikah,25965000.0,0,0,07-09-2012,29,2000,2000,11000,41000,7000,11000,1,2,0,3,8,0,0,0,0,0,0,3,11,0
664,664,8162,1956,S2,Bertunangan,14661000.0,0,0,01-01-2013,88,4000,1000,11000,6000,2000,2000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
665,665,10826,1959,S1,Menikah,18690000.0,0,0,28-12-2012,77,6000,1000,7000,23000,4000,19000,1,1,1,2,8,0,0,0,0,0,0,3,11,0
666,666,8754,1974,S3,Bertunangan,45068000.0,0,1,16-05-2013,25,14000,0,3000,0,0,3000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
667,667,1987,1987,SMA,Lajang,21063000.0,1,0,25-09-2013,34,1000,10000,11000,19000,3000,15000,2,2,0,3,6,0,0,0,0,0,0,3,11,0
668,668,11007,1968,S3,Menikah,29187000.0,1,0,09-05-2013,43,26000,0,6000,0,0,2000,1,1,0,3,8,0,0,0,0,0,0,3,11,0
669,669,7426,1971,D3,Menikah,54690000.0,1,1,07-11-2013,76,111000,16000,37000,7000,9000,18000,3,3,1,5,3,0,0,0,0,0,0,3,11,0
670,670,9153,1964,S3,Menikah,59304000.0,0,1,29-07-2013,81,418000,61000,428000,80000,51000,10000,3,7,8,10,5,0,0,0,0,0,0,3,11,0
671,671,10379,1962,S2,Lajang,59247000.0,0,2,08-11-2013,87,327000,9000,122000,19000,14000,83000,5,5,2,9,6,0,0,0,0,0,0,3,11,0
672,672,9204,1970,S1,Janda,66731000.0,0,1,12-09-2012,33,371000,159000,194000,58000,106000,141000,4,4,3,6,3,0,0,0,0,0,0,3,11,0
673,673,3197,1980,S1,Menikah,77353000.0,0,1,16-12-2013,38,275000,59000,107000,69000,101000,59000,2,6,4,8,4,0,0,0,0,0,0,3,11,0
674,674,2920,1975,S3,Lajang,52614000.0,0,1,01-12-2012,63,789000,0,142000,12000,9000,38000,2,2,4,8,8,0,0,0,0,0,0,3,11,0
675,675,6961,1974,S1,Menikah,26751000.0,2,0,22-05-2014,26,1000,1000,5000,0,3000,1000,1,1,0,2,8,0,0,0,0,0,0,3,11,0
676,676,4673,1963,S3,Menikah,81300000.0,0,1,30-10-2012,17,1004000,12000,145000,32000,12000,36000,3,10,3,5,5,0,0,0,1,0,0,3,11,1
677,677,9937,1979,S1,Lajang,70337000.0,0,0,02-01-2014,75,187000,81000,149000,25000,43000,91000,1,2,2,12,1,0,0,0,0,0,0,3,11,0
678,678,8779,1985,D3,Menikah,36145000.0,1,0,16-06-2013,13,56000,4000,76000,17000,1000,18000,4,4,1,3,9,1,0,0,0,0,0,3,11,1
679,679,9596,1980,S3,Lajang,65295000.0,0,0,23-12-2013,19,365000,32000,117000,34000,110000,6000,1,3,3,13,2,0,0,0,0,0,0,3,11,0
680,680,2891,1963,S1,Cerai,68118000.0,0,1,18-10-2013,51,595000,23000,123000,10000,23000,154000,2,8,9,4,6,0,0,0,0,0,0,3,11,0
681,681,4910,1967,S1,Cerai,68743000.0,0,0,30-08-2012,81,1132000,134000,384000,175000,134000,115000,1,11,5,13,7,0,0,0,0,0,0,3,11,0
682,682,75,1982,D3,Bertunangan,41039000.0,0,0,25-07-2013,32,34000,11000,137000,179000,61000,45000,1,8,1,5,8,0,0,0,0,0,0,3,11,0
683,683,10120,1955,S1,Bertunangan,38946000.0,0,1,24-10-2013,84,116000,6000,82000,6000,6000,41000,2,3,1,6,5,0,0,0,0,0,0,3,11,0
684,684,6327,1967,S1,Bertunangan,65777000.0,0,0,19-12-2013,87,565000,32000,435000,28000,32000,54000,1,2,8,6,1,0,0,0,0,0,0,3,11,0
685,685,10142,1976,S3,Cerai,66476000.0,0,1,07-03-2013,99,372000,18000,126000,47000,48000,78000,2,5,2,11,4,0,0,0,0,0,0,3,11,0
686,686,9826,1972,S3,Lajang,86857000.0,0,0,12-09-2012,96,899000,102000,838000,133000,102000,40000,1,5,6,10,2,0,0,0,0,0,0,3,11,1
687,687,1501,1982,S3,Menikah,160803000.0,0,0,04-08-2012,21,55000,16000,1622000,17000,3000,4000,15,0,28,1,0,0,0,0,0,0,0,3,11,0
688,688,10767,1989,S3,Bertunangan,77845000.0,0,0,16-05-2014,40,760000,40000,480000,0,40000,26000,1,3,5,12,1,0,0,1,1,0,0,3,11,0
689,689,7279,1969,S3,Bertunangan,69476000.0,0,0,30-09-2013,3,260000,86000,559000,63000,9000,67000,1,4,6,4,2,0,0,0,0,0,0,3,11,0
690,690,7230,1960,S3,Cerai,50611000.0,0,1,04-10-2012,98,459000,0,24000,6000,0,4000,6,4,5,7,6,0,1,0,0,0,0,3,11,1
691,691,143,1970,S1,Lajang,61209000.0,0,0,25-08-2013,73,466000,0,224000,119000,49000,99000,1,5,3,4,2,0,0,0,0,0,0,3,11,0
692,692,450,1958,S2,Bertunangan,42315000.0,0,1,12-07-2013,90,67000,15000,80000,17000,11000,80000,3,1,4,4,3,0,0,0,0,0,0,3,11,0
693,693,9316,1952,SMA,Bertunangan,13084000.0,0,0,02-11-2013,29,2000,0,7000,3000,7000,10000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
694,694,6379,1949,S2,Janda,47570000.0,1,1,29-05-2013,3,67000,1000,20000,0,2000,31000,3,2,2,2,7,0,0,0,0,0,0,3,11,1
695,695,9239,1961,S2,Menikah,61923000.0,0,2,26-07-2013,94,92000,4000,18000,3000,3000,6000,1,2,1,4,3,0,0,0,0,0,0,3,11,0
696,696,8315,1995,S1,Lajang,34824000.0,0,0,26-03-2014,65,4000,2000,11000,2000,0,4000,1,1,0,2,6,0,0,0,0,0,0,3,11,0
697,697,2868,1949,S3,Lajang,26518000.0,1,1,08-04-2013,33,20000,1000,28000,3000,3000,2000,3,2,0,3,8,0,0,0,0,0,0,3,11,1
698,698,10888,1961,S1,Lajang,45938000.0,0,0,03-11-2013,46,273000,11000,178000,62000,83000,29000,2,8,4,6,6,0,0,0,0,0,0,3,11,0
699,699,1277,1960,S1,Bertunangan,78468000.0,0,0,09-04-2014,29,434000,22000,388000,104000,22000,34000,1,10,7,10,4,0,0,0,1,0,0,3,11,0
700,700,9977,1973,S1,Cerai,78901000.0,0,1,17-09-2013,99,321000,11000,309000,33000,26000,34000,3,9,3,5,4,0,0,0,0,0,0,3,11,0
701,701,10196,1978,S1,Menikah,71427000.0,2,0,12-03-2014,26,212000,123000,177000,15000,64000,23000,2,8,2,8,4,0,0,0,0,0,0,3,11,0
702,702,6384,1978,S1,Cerai,71022000.0,0,1,11-02-2014,30,909000,12000,278000,0,12000,242000,3,5,2,11,8,1,0,0,0,0,0,3,11,0
703,703,8029,1988,S2,Lajang,90247000.0,0,0,29-04-2014,27,1184000,32000,352000,21000,16000,16000,1,3,4,7,1,0,1,1,1,0,0,3,11,1
704,704,968,1968,S2,Cerai,41335000.0,1,0,26-12-2013,24,112000,19000,21000,16000,14000,5000,3,4,1,4,7,0,0,0,0,0,0,3,11,0
705,705,6988,1986,S1,Menikah,71952000.0,1,0,10-01-2013,93,656000,80000,455000,52000,107000,93000,2,8,4,8,4,1,0,1,0,0,0,3,11,0
706,706,4472,1970,S3,Cerai,35682000.0,1,0,27-06-2014,34,23000,0,8000,6000,2000,18000,1,1,1,3,2,0,0,0,0,0,0,3,11,0
